Area,Year,Total Export Value per 1000 USD,Total Crops and Livestock Yielded per 100g/ha,Total Crop Emissions,Total Fertilizers Used in Tonnes,Total FDI Inflows per million USD,Total Land Use per 1000/ha,Total Pesticides Used in Tonnes
Bulgaria,2004,11.361200036286926,11.124854203019996,5.241744722288055,9.302190025606063,6.686485076541181,8.228021120579092,6.515802044401409
Bulgaria,2006,11.701025088207304,11.01199736538263,5.2385905395099,12.559658322593974,7.60349627494255,8.209285735652877,6.400525563135162
Bulgaria,2007,11.945578173577312,10.744207396563164,5.236351267227866,12.8998521261463,8.069086368945255,8.123776288245242,6.337503124925155
Bulgaria,2008,12.397411927093266,10.783254907949155,5.235505797813837,9.709368680262534,7.892816514634711,8.201363098879396,6.270169841436023
Bulgaria,2010,12.51925645436288,10.874207545399429,5.233102083125188,9.818873300146219,6.086230496459413,7.9834514317459195,6.120237762540459
Bulgaria,2011,12.71677088618328,10.782839942442973,5.231883183110839,10.262864297865645,6.523096642679026,8.20753813815405,6.035905129492094
Burkina Faso,2003,9.900451698992498,11.718093881742053,1.2128829904556921,10.563853243571694,2.804600520706106,8.977093873996937,5.870713047418582
Burkina Faso,2004,10.014613292306102,11.684631788093938,1.2188860470582317,10.65153318774351,1.3083995741788024,8.982874996059127,6.138655348789296
Burkina Faso,2005,10.050104568302983,11.691439022955413,1.2702566764519547,11.251008600404473,2.8891644182437637,8.98858127852443,6.26919413245427
Burkina Faso,2010,10.298689058504577,11.683897250029037,1.9691801474222985,10.630246798430182,2.806013041308095,9.016553338084481,5.853862977778913
Burundi,2004,8.06133598455239,11.389091660276687,6.254519854801376,6.413458957167357,0.043721147910844395,7.009107765712304,4.736354381655376
Burundi,2006,8.622391085156185,11.268980954859405,6.258170877558522,6.872128101338986,0.03110517880030596,6.997748317508842,3.769614229945358
Burundi,2007,8.661564531981613,11.29289234901037,6.257640256730092,6.466533451161854,0.2371557207306084,6.998890087375981,4.530075402309672
Burundi,2008,8.464067555700625,11.258387274518888,6.258170845646107,5.48728346606066,1.165449571876427,7.000030555091308,4.629841118126642
Burundi,2009,8.719821652997517,11.411629517259303,6.257596448698411,6.717502351861902,0.2989216708521583,7.001169723621563,3.7019601936524666
Burundi,2010,8.790613172460242,11.387121598278082,6.258620390526981,7.381501894506707,0.5769397155400177,7.0019284489993865,4.091377200994299
Burundi,2011,8.83227682324668,12.002955688804326,6.258768514207846,7.827639546366422,1.47132644727178,7.008128378128917,2.991598742272384
Burundi,2013,8.877903460727579,11.777255317770186,6.257632849092792,8.433687118210091,1.5658935698513727,7.025908623843381,5.6140661438741235
Burundi,2014,8.90883846623818,11.585549956357896,6.258454666305455,8.51398454922517,3.2004754311827845,7.035855281609453,3.1025987974690237
Burundi,2016,9.094231235704566,11.653263087020669,6.250079001355086,8.081162684618267,0.044925563352992394,7.055456635129488,2.8768548893165713
Cambodia,2002,9.454912678703687,10.818235276403659,3.9824358016779566,9.533341324552318,4.110431143236038,8.493378524943363,4.508536909054443
Cambodia,2003,9.359029737365445,10.874662396814507,4.097566034370864,9.160554712465647,3.248560832737713,8.498485963950541,4.529080764880836
Cambodia,2004,9.593392281543665,10.910173928303058,4.037366132184096,9.205579054874473,3.6942524934504433,8.505086873108157,4.490594501278192
Cambodia,2006,10.354881592532692,10.996083293174811,4.211674655809538,9.95135467178302,5.072628110487872,8.511476884420128,4.762658148031934
Cambodia,2007,10.402979188637214,11.117678428647107,4.231326799383293,9.12305623051698,5.546115530706246,8.51147688609635,5.078342401070566
Cambodia,2009,10.82587963326826,11.131028612544606,4.273017108356096,9.106478732442092,5.093729077884289,8.511476884420128,5.3246184409674076
Cambodia,2010,10.69486488804478,11.054584471124267,4.309890211329683,9.191712387849842,6.066522551766451,8.51549174477648,5.566842103458123
Cambodia,2011,10.923481928213706,11.081983095606336,4.375499336470695,9.543537409714371,6.431760054860442,8.51946509202785,5.89853264806174
Cameroon,2003,10.58577493672115,10.783854689782963,5.442754450355367,9.455871442168021,5.155473057307293,9.33147334587421,6.216665979531636
Cameroon,2004,10.712187505786114,10.800099929391983,5.451409057272789,9.764991475282203,3.8884082592310274,9.332948783793562,6.334027325650996
Cameroon,2005,10.702911079253093,10.92410586677615,5.45165843301254,9.690077724458934,4.667384132394136,9.333066724100831,6.220925876942477
Cameroon,2006,10.742298608806546,10.95337342500286,5.455856157382371,9.449908301704534,,9.333074094954272,6.420069120110739
Cameroon,2007,10.8696702223564,11.056583291628613,5.460888494683439,9.519753358442568,4.537945393385206,9.333081466490459,6.443793803549781
Cameroon,2008,11.168441385746188,11.086886662369965,5.4683761952635255,9.272223025667989,,9.334554535379732,6.360845647085628
Cameroon,2009,11.22021298342194,11.082745444023043,5.492991687821269,9.043523449270541,5.578914399276587,9.33602543752842,6.2486788209728585
Cameroon,2010,11.265974716261566,11.110661228601941,5.513592845603159,9.267837112415616,,9.349058291288005,6.7681813814254435
Canada,2006,14.414027113187114,11.70303605279404,8.745202172640232,13.526851007936907,10.882843542015394,11.949974900597631,9.214850614096923
Canada,2007,14.582612916267374,11.673359222006154,8.74182233202935,15.391060918624694,11.415581578380436,11.94872669679813,9.436768124393213
Canada,2008,14.766412871605297,11.636126881074174,8.74044263845663,15.056606010659387,11.162174170667377,11.947477234290366,9.618270059559395
Canada,2009,14.640741930813487,11.74751613618076,8.740342942711226,14.526694592072857,10.346613842495167,11.946226208672794,9.631406951265298
Canada,2010,14.751468826310909,11.843435518605002,8.741139487111612,13.21640170979247,10.359728220230307,11.81204511418986,9.740821217216666
Canada,2011,14.90229986874753,11.92686787235834,8.742339839192521,13.237264863672744,10.734429901660716,11.943710073918393,9.762736363875312
Canada,2012,14.957432650653397,11.946432223588715,8.743153457395824,12.628070334272698,10.809499316361826,11.875239966666923,9.924951893658918
Canada,2015,14.98346374651339,12.052138331183105,8.744377177170678,13.654521046545486,10.926642230839485,11.813158984294326,9.916503688197166
Canada,2016,14.962136369082055,12.064272878199445,8.746368271104144,13.823727704552628,10.873931945091934,11.813173000907364,10.101109436260252
Canada,2017,15.006162041811802,12.080861464385315,8.74777252465468,13.8312618524281,10.8092962147671,11.877021947701229,10.195429449751748
Canada,2018,15.035849644806934,12.090899949969725,8.755411841611213,13.99997351080843,10.775961933777065,11.812905192217825,10.084689554290721
Canada,2020,15.105849754603186,12.043636719123494,8.760913274406933,13.986846905084128,10.45340562959584,11.811178950270998,10.133937036128154
Central African Republic,2011,8.279454057587465,10.211879928456701,2.07168864885694,5.655991810819852,3.6351742006587395,9.385126665403513,2.8470388977400205
Chile,2005,12.543514055208561,11.986970915042296,5.131865221894748,12.122542112458996,6.741433362581997,9.731437067231772,7.392884121863778
Chile,2006,12.677673956136402,11.989923327441408,5.13180340871738,12.398825852967903,7.759976712949614,9.729257173698533,7.412262986681166
Chile,2007,12.946738249400155,11.947665133691455,5.12982267652927,11.364537561736684,8.249443280354393,9.576698680442675,7.409653745417219
Chile,2008,13.106337987357074,11.961151051161115,5.131940908304827,11.195942614076808,8.672085353420487,9.633807649994417,7.399073871759055
Chile,2009,13.026115199483954,11.959020549164288,5.129733612537028,11.282763592757656,8.601520139381515,9.626945965223417,7.479890735132324
Chile,2010,13.205069304788669,12.023227679053994,5.129644540611686,11.508125538733344,8.685743525370702,9.620013125041492,7.462892481580637
Chile,2011,13.386658724848264,12.130745468910183,5.130120189409595,11.36380021611493,9.24859383865122,9.613055774535267,7.481875167977413
Chile,2012,13.430356158841239,12.099137658719663,5.127276245724119,10.97238121246563,9.252720713003548,9.606049684784102,7.536264123899399
Chile,2014,13.502816824392664,12.104078175550594,5.12399443528868,10.919395337921044,9.110394169380749,9.591888526830573,7.655320972485671
Chile,2015,13.42952206690888,12.11035188144766,5.124354081874823,11.142443029797846,9.165013749702174,9.584707438249687,7.798946201086687
Chile,2016,13.455824398553945,12.128195621373294,5.133975403785433,10.670263053528949,8.405756262808644,9.577797993340853,8.001309080765502
"China, Hong Kong SAR",2009,13.63148680325311,11.6973635303788,0.0,5.469746482175568,10.957253983408535,3.056356895370426,2.8867541109842456
"China, Hong Kong SAR",2010,13.793451196157223,11.70321519141336,0.0,6.566873333872224,11.26950506373031,3.0465045989274144,2.8037239511704923
"China, Taiwan Province of",2006,12.855037809331582,11.90398328472959,2.2106434001286863,11.4307778769228,8.028737304941325,6.947500321434,7.996378397153941
"China, Taiwan Province of",2007,12.928578365561966,11.920643366964986,2.199666038986204,11.420193758045693,8.388044698877296,6.9461014839904855,8.047234361167012
"China, Taiwan Province of",2008,13.063136590661074,11.938537585511648,2.1729679345120316,11.235193723371616,7.664542340460955,6.944788286165525,7.957874559325643
"China, Taiwan Province of",2009,12.965499896256695,11.904889847024538,2.181403789761508,12.021096568613112,7.368100092689986,6.942244536712656,7.947371584159914
"China, Taiwan Province of",2010,13.15619241811782,11.974981344358302,2.143079266597287,11.895246712932519,7.013274831992853,6.94180530448352,7.8543676288760045
"China, Taiwan Province of",2011,13.328023242598718,12.030868896930556,2.180381676835407,12.00767658334937,7.465773906421216,6.940011226181065,7.9055246102206835
"China, Taiwan Province of",2012,13.33115570747091,11.964377446618292,2.202624784748489,12.013643175467594,7.916559556449375,6.938196304483372,8.036035856886006
"China, Taiwan Province of",2013,13.343639786693238,11.932587320673047,2.233958225947868,12.004718105188292,7.442571415265379,6.937208162110478,8.05602613771489
"China, Taiwan Province of",2016,13.350337422408993,11.870323647309007,2.2465454648446332,11.967550288003151,8.26231870507054,6.934060771999485,8.040676129078813
"China, Taiwan Province of",2017,13.39855193043723,11.932848222441727,2.249722146293973,11.905300965626468,8.069592674553505,6.933617938507864,8.146549228694486
"China, Taiwan Province of",2018,13.440525981300961,11.991103095854887,2.239881332098468,11.891911703858908,9.440419814291506,6.933325555093667,8.146549228694486
"China, Taiwan Province of",2019,13.44921986205771,11.96512592916223,2.234780800581334,11.827816493557837,9.21059034073139,6.933033086166406,8.146551643136908
"China, Taiwan Province of",2020,13.424630493494247,11.947946786319822,2.207328911731773,11.885051162222526,9.079946908042587,6.933449615843259,8.146550194472153
"China, Taiwan Province of",2021,13.604833118291085,11.977237930220673,2.0705689631762376,11.777888912734902,9.033543525824928,6.932084189077137,8.146553574686648
Colombia,2003,12.156068870232577,11.998617879097221,4.705417400977527,12.082268483505047,6.503697791960405,10.304115982752766,10.141266397843651
Colombia,2004,12.316341221928585,12.007653302759506,4.767787352327137,12.097344561210738,6.720476159154784,10.254901179990874,10.314033303720322
Colombia,2006,12.594963235387109,11.925190431850492,4.74061805350089,12.125210763138913,7.605145626064839,10.251978095449365,10.243517534501954
Colombia,2008,12.981796627925464,11.893969332754146,4.789596886522385,12.079433834869503,8.13813918009243,10.256291262910194,9.53760040832004
Colombia,2009,12.84584465118014,11.965538986271499,4.801853670350955,12.088484903302787,7.970362446747525,10.255409971095366,9.595557193496816
Colombia,2010,12.886132686843611,11.942158589847342,4.806849145708232,12.318986066055263,8.005315318563639,10.255059498298957,9.539243422200958
Colombia,2011,13.115271287884863,11.924839431390227,4.838673885159107,12.361374805007351,8.665898961303318,10.178821195994546,9.640447824280042
Colombia,2015,13.136602530276356,11.919390073411476,4.852368487965415,11.280239655779747,8.30348089034032,10.324812612947941,9.037715252421002
Colombia,2019,13.24387235422403,11.673412650054265,4.919413611651192,11.174324063284931,8.402738600387199,10.325525622844566,9.901693014744502
Colombia,2020,13.279397618626588,11.918205101334118,4.940771448183079,11.625049541098267,7.784266677679895,10.322358891428083,9.25829494904469
Congo,2004,9.530635884234954,11.24268739440118,5.990798867258974,6.737757471877014,,9.038305723050364,4.918690555945987
Congo,2005,9.151001065092846,11.232785251439454,6.0004035994646445,3.9318256327243257,6.373598692659454,9.038384901181406,4.968539340286207
Congo,2006,9.334606693468672,11.241948999509889,6.007212560326062,3.367295829986474,6.7329493811365,9.038503656624503,5.0160318177448975
Congo,2007,9.636085401812062,11.231480199438373,5.99871664529367,4.1845914400698785,7.612711294978486,9.038503655634933,4.960954733641677
Congo,2008,9.61778407692555,11.24565440406506,6.018605825933336,5.191368288205072,7.902461079566976,9.038503656624503,5.047031509287547
Congo,2009,9.823882769792803,11.260066988116755,6.018791491674999,6.456377113859566,6.629027156011913,9.039117002837225,5.083627564721352
Congo,2010,9.56735900684642,11.264731876085838,6.02530514831511,4.485420932878165,7.777136087865023,9.039729970121883,5.30305612089521
Congo,2011,10.182105229702907,11.245741493240077,6.059508635309052,5.240423388129134,6.516221133341662,9.040717840159637,5.388531248927612
Costa Rica,2002,11.291304191902329,11.912343843552996,3.0247302389442945,10.245152632185963,5.381705625464977,7.226148402203444,7.834166184271094
Costa Rica,2003,11.406884625351935,11.980411723750635,3.0026027841174865,10.649788379288953,5.398861552287283,7.227904541571419,7.77009515318588
Costa Rica,2010,12.103432038675624,11.860185408377307,3.00922006956592,10.092850924119128,6.21315454252148,7.229355569637379,8.170580665400875
Costa Rica,2011,12.29717987651828,11.863791661664411,3.0089462498157205,10.350065521949611,6.5674948763115,7.230201031370209,8.062950700306962
Croatia,2003,11.326939201333525,11.073889001449295,1.0123036949714703,10.819976598078162,6.452285410706368,7.236207344602127,6.509977688899268
Croatia,2004,11.42382190088271,11.564092887799923,0.921623155863277,10.923417319169769,6.29662242886186,7.077823497894005,6.461843106058791
Croatia,2005,11.492660255699503,11.511680144425833,0.9216165246295029,10.908517270787167,6.47786280145977,7.240153752897834,6.408119199068593
Croatia,2006,11.713768191088803,11.763711066578267,0.9218088125580601,11.198004326179312,7.0116153372165275,7.091147690777585,6.4202531544595125
Croatia,2008,11.994732852862345,11.88096432164247,1.0799560040699987,11.286626941962718,7.646380429208339,7.253594224980368,6.50730116626775
